Status,Deal Type,Enquiry No.,Team Name,Trader PIC,Deal No.,Deal Date,Volume,Customer Key,Customer Name
Completed,Bunker,ENQ01109,Team4,Trader21,DEAL03923,6/16/2025,43.783,C-1110,Customer 1110
Completed,Bunker,ENQ08744,Team1,Trader53,DEAL01364,6/15/2025,286.192,C-832,Customer 832
Completed,Bunker,ENQ03872,Team1,Trader19,DEAL06236,6/15/2025,424.958,C-712,Customer 712
Completed,Bunker,ENQ04150,Team1,Trader58,DEAL04696,6/15/2025,38,C-687,Customer 687
Completed,Bunker,ENQ21360,Team1,Trader4,DEAL01394,6/15/2025,63.641,C-620,Customer 620
Completed,Bunker,ENQ17155,Team3,Trader29,DEAL07314,6/15/2025,172.875,C-1784,Customer 1784
Completed,Bunker,ENQ08194,Team1,Trader12,DEAL04999,6/15/2025,22,C-1513,Customer 1513
Completed,Bunker,ENQ19881,Team8,Trader36,DEAL04609,6/15/2025,81,C-1180,Customer 1180
Completed,Bunker,ENQ01481,Team1,Trader15,DEAL00903,6/14/2025,296.011,C-850,Customer 850
Completed,Bunker,ENQ09350,Team1,Trader19,DEAL03300,6/14/2025,314.999,C-712,Customer 712
Completed,Bunker,ENQ21221,Team4,Trader5,DEAL00753,6/14/2025,215.281,C-344,Customer 344
Cancelled,Bunker,ENQ04062,Team1,Trader80,DEAL08819,6/14/2025,56,C-2223,Customer 2223
Completed,Bunker,ENQ03587,Team4,Trader5,DEAL03392,6/13/2025,244.62,C-676,Customer 676
Completed,Bunker,ENQ15823,Team99,Trader7,DEAL05937,6/13/2025,626,C-620,Customer 620
Completed,Bunker,ENQ20162,Team4,Trader23,DEAL03379,6/13/2025,115,C-620,Customer 620
Completed,Bunker,ENQ11658,Team4,Trader5,DEAL02182,6/13/2025,616.253,C-307,Customer 307
Completed,Bunker,ENQ15554,Team6,Trader20,DEAL07606,6/13/2025,75,C-1837,Customer 1837
Completed,Bunker,ENQ05622,Team4,Trader23,DEAL01602,6/12/2025,103,C-983,Customer 983
Completed,Bunker,ENQ01570,Team4,Trader5,DEAL02340,6/12/2025,340,C-943,Customer 943
Completed,Bunker,ENQ17307,Team99,Trader65,DEAL04055,6/12/2025,488.797,C-83,Customer 83
Cancelled,Others,ENQ20427,Team10,Trader44,DEAL03232,6/12/2025,21,C-782,Customer 782
Completed,Bunker,ENQ20907,Team10,Trader44,DEAL00421,6/12/2025,505.43876,C-77,Customer 77
Completed,Bunker,ENQ21673,Team4,Trader5,DEAL01975,6/12/2025,82,C-676,Customer 676
Completed,Bunker,ENQ16153,Team8,Trader36,DEAL02009,6/12/2025,111,C-1026,Customer 1026
Completed,Bunker,ENQ08263,Team7,Trader17,DEAL06108,6/11/2025,147.194,C-1488,Customer 1488
Completed,Bunker,ENQ12894,Team99,Trader48,DEAL05594,6/11/2025,75,C-1310,Customer 1310
Completed,Cargoes (B2B),ENQ09847,Team99,Trader41,DEAL03700,6/10/2025,534.909,C-931,Customer 931
Completed,Bunker,ENQ21035,Team4,Trader26,DEAL00556,6/10/2025,205,C-639,Customer 639
Completed,Bunker,ENQ20554,Team10,Trader44,DEAL00056,6/10/2025,338,C-600,Customer 600
Completed,Bunker,ENQ15521,Team4,Trader26,DEAL05246,6/10/2025,120.88,C-262,Customer 262
Completed,Bunker,ENQ14521,Team4,Trader26,DEAL06275,6/10/2025,1081.252,C-1849,Customer 1849
Completed,Bunker,ENQ00111,Team4,Trader26,DEAL06921,6/10/2025,455.084,C-779,Customer 779
Completed,Bunker,ENQ03549,Team99,Trader41,DEAL06505,6/10/2025,139.899,C-1366,Customer 1366
Completed,Bunker,ENQ13106,Team1,Trader53,DEAL03248,6/10/2025,234,C-1227,Customer 1227
Completed,Bunker,ENQ16412,Team99,Trader51,DEAL06446,6/9/2025,106.207,C-971,Customer 971
Completed,Bunker,ENQ06689,Team4,Trader26,DEAL04759,6/9/2025,160,C-620,Customer 620
Completed,Bunker,ENQ07513,Team4,Trader26,DEAL02670,6/9/2025,129.871,C-322,Customer 322
Completed,Interest,ENQ20363,Team10,Trader44,DEAL00196,6/9/2025,39,C-237,Customer 237
Completed,Bunker,ENQ17324,Team8,Trader52,DEAL06388,6/9/2025,110,C-1673,Customer 1673
Completed,Bunker,ENQ17118,Team1,Trader63,DEAL04390,6/9/2025,112.5,C-1403,Customer 1403
Completed,Bunker,ENQ07174,Team1,Trader58,DEAL04492,6/9/2025,39.9727,C-1094,Customer 1094
Completed,Bunker,ENQ10793,Team1,Trader47,DEAL06829,6/8/2025,63,C-1958,Customer 1958
Completed,Bunker,ENQ01667,Team8,Trader52,DEAL06547,6/8/2025,128,C-1911,Customer 1911
Completed,Bunker,ENQ12079,Team7,Trader55,DEAL04099,6/8/2025,425,C-1406,Customer 1406
Completed,Bunker,ENQ13580,Team99,Trader65,DEAL04965,6/7/2025,64,C-83,Customer 83
Completed,Bunker,ENQ07068,Team1,Trader71,DEAL06946,6/7/2025,122.906,C-73,Customer 73
Completed,Bunker,ENQ11971,Team4,Trader5,DEAL03180,6/7/2025,316,C-676,Customer 676
Completed,Bunker,ENQ06689,Team4,Trader26,DEAL04759,6/7/2025,84,C-620,Customer 620
Others,Others,ENQ20414,Team1,Trader15,DEAL01808,6/7/2025,29,C-259,Customer 259
Completed,Bunker,ENQ18222,Team8,Trader36,DEAL01548,6/7/2025,75.9834,C-232,Customer 232
Completed,Bunker,ENQ15848,Team8,Trader36,DEAL02891,6/7/2025,70.807,C-207,Customer 207
Completed,Bunker,ENQ05639,Team1,Trader19,DEAL03477,6/7/2025,134.998,C-1406,Customer 1406
Completed,Bunker,ENQ10392,Team4,Trader5,DEAL05269,6/6/2025,375,C-676,Customer 676
Completed,Bunker,ENQ01031,Team4,Trader5,DEAL03101,6/6/2025,104.5,C-642,Customer 642
Completed,Bunker,ENQ06510,Team1,Trader71,DEAL07505,6/6/2025,48,C-1092,Customer 1092
Completed,Bunker,ENQ03026,Team99,Trader48,DEAL05356,6/5/2025,161.8,C-920,Customer 920
Oilmar Invoiced,Bunker,ENQ20247,Team99,Trader65,DEAL04249,6/5/2025,398,C-620,Customer 620
Completed,Bunker,ENQ21482,Team10,Trader44,DEAL01764,6/5/2025,122,C-618,Customer 618
Completed,Bunker,ENQ18529,Team1,Trader71,DEAL06435,6/5/2025,127,C-232,Customer 232
Cancelled,Others,ENQ18805,Team8,Trader36,DEAL02590,6/5/2025,32,C-207,Customer 207
Pending,Paper,ENQ12042,Team2,Trader40,DEAL07134,6/5/2025,77,C-1791,Customer 1791
Completed,Bunker,ENQ20262,Team7,Trader55,DEAL04407,6/5/2025,360.975,C-147,Customer 147
Completed,Bunker,ENQ16912,Team4,Trader18,DEAL04698,6/5/2025,314.992,C-1446,Customer 1446
Completed,Bunker,ENQ11871,Team7,Trader62,DEAL03733,6/5/2025,60.3,C-1087,Customer 1087
Completed,Bunker,ENQ21347,Team1,Trader3,DEAL01309,6/4/2025,60.252,C-77,Customer 77
Completed,Bunker,ENQ21186,Team4,Trader5,DEAL00717,6/4/2025,280,C-676,Customer 676
Completed,Bunker,ENQ21343,Team7,Trader55,DEAL01049,6/4/2025,56.68,C-618,Customer 618
Completed,Bunker,ENQ00352,Team4,Trader5,DEAL07781,6/4/2025,116.969,C-1626,Customer 1626
Completed,Bunker,ENQ09565,Team99,Trader48,DEAL03374,6/4/2025,121.156,C-1289,Customer 1289
Completed,Bunker,ENQ11161,Team12,Trader64,DEAL03633,6/4/2025,214,C-1242,Customer 1242
Completed,Bunker,ENQ12554,Team99,Trader65,DEAL06996,6/3/2025,255.105,C-83,Customer 83
Completed,Bunker,ENQ05224,Team1,Trader60,DEAL08039,6/3/2025,127.148,C-625,Customer 625
Completed,Bunker,ENQ20818,Team8,Trader36,DEAL00324,6/3/2025,310,C-232,Customer 232
Completed,Bunker,ENQ18063,Team8,Trader52,DEAL06526,6/3/2025,681.868,C-1909,Customer 1909
Completed,Bunker,ENQ17853,Team99,Trader48,DEAL04255,6/3/2025,421.75,C-1437,Customer 1437
Completed,Bunker,ENQ07944,Team1,Trader63,DEAL05476,6/3/2025,192.705,C-1427,Customer 1427
Completed,Bunker,ENQ09476,Team99,Trader25,DEAL04416,6/3/2025,117.004,C-1382,Customer 1382
Completed,Bunker,ENQ02934,Team4,Trader5,DEAL07229,6/3/2025,117.821,C-1150,Customer 1150
Completed,Bunker,ENQ15196,Team99,Trader65,DEAL03339,6/2/2025,1209,C-83,Customer 83
Completed,Bunker,ENQ04414,Team99,Trader65,DEAL01410,6/2/2025,1726.7,C-83,Customer 83
Completed,Bunker,ENQ20821,Team10,Trader44,DEAL00327,6/2/2025,58.7,C-767,Customer 767
Completed,Bunker,ENQ14353,Team99,Trader25,DEAL04280,6/2/2025,471,C-700,Customer 700
Completed,Bunker,ENQ05355,Team4,Trader5,DEAL08610,6/2/2025,104,C-676,Customer 676
Completed,Bunker,ENQ09198,Team99,Trader48,DEAL04376,6/2/2025,347,C-1310,Customer 1310
Completed,Bunker,ENQ18154,Team6,Trader20,DEAL07389,6/2/2025,91,C-1087,Customer 1087
Completed,Bunker,ENQ21161,Team4,Trader5,DEAL00691,6/1/2025,133.562,C-79,Customer 79
Completed,Bunker,ENQ13668,Team1,Trader71,DEAL05069,6/1/2025,39.931,C-1110,Customer 1110
Completed,Bunker,ENQ02180,Team1,Trader58,DEAL05692,6/1/2025,92,C-1094,Customer 1094
Completed,Bunker,ENQ06646,Team4,Trader39,DEAL07646,5/31/2025,117,C-253,Customer 253
Completed,Bunker,ENQ00312,Team1,Trader47,DEAL08381,5/31/2025,249.07,C-2059,Customer 2059
Pending,Paper,ENQ09760,Team2,Trader40,DEAL07147,5/31/2025,59,C-1886,Customer 1886
Completed,Bunker,ENQ13649,Team6,Trader20,DEAL07517,5/31/2025,60.582,C-1059,Customer 1059
Cancelled,Bunker,ENQ10771,Team4,Trader26,DEAL06498,5/30/2025,16,C-841,Customer 841
Completed,Bunker,ENQ07648,Team4,Trader5,DEAL02771,5/30/2025,574,C-79,Customer 79
Completed,Bunker,ENQ21307,Team4,Trader5,DEAL00845,5/30/2025,50.002,C-642,Customer 642
Completed,Bunker,ENQ20577,Team8,Trader99,DEAL00080,5/30/2025,188,C-618,Customer 618
Completed,Bunker,ENQ20659,Team10,Trader44,DEAL00162,5/30/2025,473.741,C-237,Customer 237
Completed,Bunker,ENQ04021,Team99,Trader65,DEAL07512,5/30/2025,1428.5,C-2069,Customer 2069
Completed,Bunker,ENQ00736,Team5,Trader42,DEAL06404,5/30/2025,105,C-1639,Customer 1639
Completed,Bunker,ENQ20306,Team7,Trader55,DEAL05077,5/30/2025,566.998,C-147,Customer 147
Completed,Bunker,ENQ18153,Team99,Trader48,DEAL03769,5/30/2025,282,C-1103,Customer 1103
Completed,Bunker,ENQ18904,Team99,Trader41,DEAL02316,5/30/2025,2518.516,C-1085,Customer 1085
Completed,Bunker,ENQ07615,Team1,Trader15,DEAL02364,5/29/2025,131,C-812,Customer 812
Completed,Bunker,ENQ17593,Team1,Trader19,DEAL04808,5/29/2025,78.42,C-712,Customer 712
Completed,Bunker,ENQ09293,Team1,Trader71,DEAL02474,5/29/2025,208,C-263,Customer 263
Completed,Bunker,ENQ01169,Team10,Trader44,DEAL04465,5/29/2025,281,C-1284,Customer 1284
Completed,Bunker,ENQ02895,Team4,Trader56,DEAL05777,5/28/2025,208,C-971,Customer 971
Completed,Bunker,ENQ11927,Team4,Trader5,DEAL04367,5/28/2025,601.125,C-307,Customer 307
Completed,Bunker,ENQ20930,Team8,Trader36,DEAL00444,5/28/2025,226,C-204,Customer 204
Completed,Bunker,ENQ04904,Team2,Trader40,DEAL07478,5/28/2025,130.989,C-1596,Customer 1596
Completed,Bunker,ENQ20040,Team7,Trader55,DEAL02074,5/28/2025,88,C-1406,Customer 1406
Pending,Bunker,ENQ12721,Team2,Trader40,DEAL08938,5/28/2025,213,C-1175,Customer 1175
Completed,Bunker,ENQ07291,Team4,Trader18,DEAL04895,5/28/2025,113,C-1079,Customer 1079
Completed,Bunker,ENQ20357,Team2,Trader38,DEAL08263,5/27/2025,124.325,C-2126,Customer 2126
Completed,Bunker,ENQ18577,Team2,Trader46,DEAL08405,5/27/2025,116.265,C-1406,Customer 1406
Completed,Bunker,ENQ13147,Team4,Trader56,DEAL05765,5/27/2025,538.787,C-1290,Customer 1290
Completed,Bunker,ENQ09007,Team7,Trader17,DEAL07545,5/27/2025,125.866,C-1024,Customer 1024
Completed,Bunker,ENQ20944,Team8,Trader36,DEAL00458,5/26/2025,107,C-73,Customer 73
Completed,Bunker,ENQ10753,Team1,Trader71,DEAL06307,5/26/2025,88.176,C-232,Customer 232
Completed,Bunker,ENQ04473,Team8,Trader52,DEAL05234,5/26/2025,91.881,C-1413,Customer 1413
Completed,Cargoes (B2B),ENQ12107,Team2,Trader22,DEAL08032,5/26/2025,2076.519,C-1142,Customer 1142
Completed,Bunker,ENQ09787,Team8,Trader36,DEAL03407,5/26/2025,236,C-1114,Customer 1114
Completed,Bunker,ENQ19737,Team4,Trader5,DEAL04435,5/25/2025,597.88,C-79,Customer 79
Completed,Bunker,ENQ00582,Team4,Trader5,DEAL02120,5/25/2025,590,C-676,Customer 676
Cancelled,Bunker,ENQ04696,Team8,Trader52,DEAL06227,5/25/2025,38,C-620,Customer 620
Completed,Bunker,ENQ21137,Team8,Trader36,DEAL00663,5/25/2025,171,C-59,Customer 59
Completed,Bunker,ENQ06731,Team6,Trader20,DEAL06482,5/25/2025,71,C-390,Customer 390
Cancelled,Bunker,ENQ20015,Team10,Trader44,DEAL00359,5/25/2025,76,C-231,Customer 231
Completed,Bunker,ENQ02104,Team4,Trader56,DEAL05842,5/25/2025,509.25,C-1290,Customer 1290
Completed,Bunker,ENQ02447,Team8,Trader36,DEAL04655,5/25/2025,117,C-1114,Customer 1114
Completed,Bunker,ENQ01353,Team4,Trader5,DEAL08348,5/25/2025,69,C-1086,Customer 1086
Completed,Bunker,ENQ15414,Team8,Trader36,DEAL02224,5/25/2025,419.613,C-106,Customer 106
Completed,Bunker,ENQ15738,Team6,Trader20,DEAL07018,5/25/2025,424.1,C-1059,Customer 1059
Completed,Bunker,ENQ12489,Team4,Trader5,DEAL04684,5/24/2025,1139,C-955,Customer 955
Completed,Bunker,ENQ02405,Team4,Trader26,DEAL04925,5/24/2025,1065.676,C-939,Customer 939
Completed,Bunker,ENQ21370,Team4,Trader23,DEAL01472,5/24/2025,229,C-620,Customer 620
Completed,Bunker,ENQ21247,Team4,Trader26,DEAL00780,5/24/2025,198,C-369,Customer 369
Completed,Bunker,ENQ15452,Team4,Trader26,DEAL06057,5/24/2025,56.611,C-322,Customer 322
Interest,Interest,ENQ20377,Team7,Trader55,DEAL01754,5/24/2025,57,C-147,Customer 147
Completed,Bunker,ENQ10696,Team99,Trader25,DEAL01055,5/23/2025,696.291,C-777,Customer 777
Completed,Bunker,ENQ13202,Team7,Trader17,DEAL05448,5/23/2025,72,C-530,Customer 530
Completed,Bunker,ENQ06670,Team8,Trader36,DEAL03399,5/23/2025,1046.775,C-232,Customer 232
Completed,Bunker,ENQ06533,Team99,Trader48,DEAL05664,5/23/2025,154.557,C-1289,Customer 1289
Completed,Bunker,ENQ10195,Team99,Trader51,DEAL07442,5/22/2025,132.079,C-971,Customer 971
Completed,Bunker,ENQ18737,Team8,Trader36,DEAL02298,5/22/2025,139.486,C-858,Customer 858
Completed,Bunker,ENQ12382,Team1,Trader60,DEAL05593,5/22/2025,155.118,C-625,Customer 625
Completed,Bunker,ENQ19861,Team4,Trader5,DEAL07297,5/22/2025,313,C-261,Customer 261
Completed,Bunker,ENQ06641,Team1,Trader15,DEAL02705,5/21/2025,74.056,C-812,Customer 812
Completed,Bunker,ENQ19458,Team7,Trader17,DEAL05991,5/21/2025,88,C-620,Customer 620
Completed,Bunker,ENQ21205,Team4,Trader5,DEAL00737,5/21/2025,546.893,C-307,Customer 307
Completed,Bunker,ENQ11781,Team1,Trader70,DEAL07912,5/21/2025,217,C-2047,Customer 2047
Pending,Bunker,ENQ14322,Team7,Trader55,DEAL03806,5/21/2025,8,C-1406,Customer 1406
Completed,Bunker,ENQ18763,Team4,Trader18,DEAL03118,5/21/2025,1338.684,C-1239,Customer 1239
Completed,Bunker,ENQ05125,Team99,Trader65,DEAL02367,5/20/2025,770,C-83,Customer 83
Completed,Bunker,ENQ15186,Team99,Trader25,DEAL01506,5/20/2025,76,C-714,Customer 714
Completed,Bunker,ENQ20545,Team8,Trader36,DEAL00047,5/20/2025,251.375,C-106,Customer 106
Completed,Bunker,ENQ07058,Team1,Trader71,DEAL02519,5/19/2025,127,C-673,Customer 673
Completed,Bunker,ENQ08892,Team1,Trader71,DEAL05910,5/19/2025,565.677,C-1316,Customer 1316
Completed,Bunker,ENQ19851,Team4,Trader5,DEAL07069,5/19/2025,946.15,C-1180,Customer 1180
Completed,Bunker,ENQ11468,Team8,Trader36,DEAL04109,5/19/2025,89,C-1180,Customer 1180
Completed,Bunker,ENQ09802,Team8,Trader52,DEAL05350,5/19/2025,161,C-1159,Customer 1159
Completed,Bunker,ENQ13047,Team8,Trader36,DEAL02977,5/18/2025,92,C-701,Customer 701
Completed,Bunker,ENQ06312,Team4,Trader5,DEAL01106,5/18/2025,70.92,C-676,Customer 676
Invoice Sent,Bunker,ENQ10082,Team5,Trader74,DEAL08713,5/18/2025,69.606,C-2232,Customer 2232
Completed,Bunker,ENQ16540,Team4,Trader32,DEAL08366,5/18/2025,4235,C-2193,Customer 2193
Completed,Bunker,ENQ12189,Team10,Trader44,DEAL03850,5/18/2025,157,C-1367,Customer 1367
Completed,Bunker,ENQ19152,Team8,Trader52,DEAL04740,5/18/2025,75,C-1220,Customer 1220
Invoice Sent,Bunker,ENQ12283,Team4,Trader26,DEAL08914,5/18/2025,57,C-1122,Customer 1122
Completed,Bunker,ENQ03180,Team1,Trader53,DEAL02328,5/17/2025,1060,C-927,Customer 927
Completed,Bunker,ENQ20264,Team4,Trader26,DEAL04443,5/17/2025,1215.888,C-620,Customer 620
Completed,Bunker,ENQ15751,Team4,Trader26,DEAL06340,5/17/2025,115.37,C-322,Customer 322
Completed,Bunker,ENQ00318,Team1,Trader47,DEAL06653,5/17/2025,89,C-1925,Customer 1925
Completed,Bunker,ENQ01436,Team4,Trader26,DEAL06094,5/17/2025,135,C-1113,Customer 1113
Completed,Bunker,ENQ19439,Team8,Trader52,DEAL03789,5/17/2025,831.83,C-1183,Customer 1183
Completed,Bunker,ENQ16317,Team8,Trader36,DEAL03453,5/17/2025,91.937,C-03,Customer 3
Completed,Bunker,ENQ13100,Team1,Trader19,DEAL01308,5/16/2025,98.58,C-711,Customer 711
Pending,Paper,ENQ11219,Team2,Trader40,DEAL08287,5/16/2025,32,C-1791,Customer 1791
Completed,Bunker,ENQ18681,Team8,Trader52,DEAL05583,5/16/2025,68,C-1617,Customer 1617
Completed,Bunker,ENQ01857,Team12,Trader64,DEAL04314,5/16/2025,157.513,C-1275,Customer 1275
Cancelled,Bunker,ENQ20024,Team8,Trader36,DEAL00547,5/15/2025,75,C-207,Customer 207
Completed,Bunker,ENQ08959,Team1,Trader30,DEAL07885,5/15/2025,21,C-1871,Customer 1871
Completed,Bunker,ENQ16732,Team12,Trader64,DEAL04531,5/15/2025,607,C-1431,Customer 1431
Completed,Cargoes (B2B),ENQ16500,Team99,Trader41,DEAL05978,5/15/2025,3087.828,C-1278,Customer 1278
Completed,Bunker,ENQ16869,Team99,Trader25,DEAL03895,5/15/2025,539.4,C-1252,Customer 1252
Completed,Cargoes (B2B),ENQ01526,Team99,Trader41,DEAL03704,5/15/2025,35,C-1142,Customer 1142
Completed,Bunker,ENQ20506,Team10,Trader44,DEAL00008,5/15/2025,450.888,C-109,Customer 109
Completed,Bunker,ENQ19757,Team4,Trader26,DEAL04297,5/14/2025,335,C-62,Customer 62
Completed,Bunker,ENQ05918,Team4,Trader5,DEAL02803,5/14/2025,130.084,C-344,Customer 344
Completed,Bunker,ENQ17165,Team4,Trader26,DEAL03597,5/14/2025,67.8,C-271,Customer 271
Completed,Bunker,ENQ20717,Team4,Trader26,DEAL00222,5/14/2025,64,C-262,Customer 262
Completed,Bunker,ENQ20075,Team7,Trader55,DEAL02339,5/14/2025,1263.422,C-147,Customer 147
Completed,Bunker,ENQ02205,Team6,Trader20,DEAL06895,5/14/2025,450.203,C-1059,Customer 1059
Completed,Bunker,ENQ11509,Team4,Trader5,DEAL01191,5/13/2025,263.6,C-79,Customer 79
Completed,Bunker,ENQ03372,Team4,Trader21,DEAL04234,5/13/2025,163,C-728,Customer 728
Completed,Bunker,ENQ14669,Team1,Trader15,DEAL03260,5/13/2025,171,C-697,Customer 697
Completed,Bunker,ENQ20591,Team10,Trader44,DEAL00094,5/13/2025,476.706,C-618,Customer 618
Completed,Bunker,ENQ20135,Team7,Trader55,DEAL03123,5/13/2025,484.605,C-1406,Customer 1406
Completed,Bunker,ENQ00886,Team8,Trader36,DEAL02281,5/13/2025,423.141,C-03,Customer 3
Completed,Bunker,ENQ09835,Team1,Trader60,DEAL06798,5/12/2025,118,C-625,Customer 625
Completed,Bunker,ENQ20171,Team7,Trader55,DEAL03494,5/12/2025,97.0923,C-618,Customer 618
Invoice Received,Bunker,ENQ02392,Team1,Trader28,DEAL08937,5/12/2025,128.008,C-2154,Customer 2154
Completed,Interest,ENQ16992,Team6,Trader20,DEAL06955,5/12/2025,56,C-1865,Customer 1865
Completed,Bunker,ENQ09031,Team1,Trader71,DEAL05220,5/12/2025,71,C-1276,Customer 1276
Completed,Bunker,ENQ18123,Team99,Trader48,DEAL04583,5/12/2025,213,C-1235,Customer 1235
Completed,Bunker,ENQ01511,Team4,Trader26,DEAL02320,5/11/2025,204,C-939,Customer 939
Completed,Bunker,ENQ19567,Team4,Trader26,DEAL01039,5/11/2025,694.46,C-734,Customer 734
Completed,Bunker,ENQ20929,Team4,Trader5,DEAL00443,5/11/2025,96,C-642,Customer 642
Completed,Bunker,ENQ20904,Team8,Trader36,DEAL00418,5/11/2025,497.466,C-637,Customer 637
Completed,Bunker,ENQ10457,Team4,Trader5,DEAL02542,5/11/2025,517,C-344,Customer 344
Completed,Bunker,ENQ18709,Team1,Trader71,DEAL02851,5/11/2025,156.835,C-1817,Customer 1817
Completed,Bunker,ENQ00871,Team9,Trader68,DEAL06624,5/11/2025,167,C-1766,Customer 1766
Completed,Bunker,ENQ06196,Team3,Trader29,DEAL06550,5/11/2025,116.19,C-1469,Customer 1469
Completed,Bunker,ENQ04750,Team10,Trader44,DEAL02003,5/11/2025,190.07,C-1030,Customer 1030
Completed,Bunker,ENQ21577,Team1,Trader4,DEAL01870,5/10/2025,109,C-743,Customer 743
Completed,Bunker,ENQ16536,Team4,Trader5,DEAL06073,5/10/2025,38,C-676,Customer 676
Completed,Bunker,ENQ19818,Team8,Trader36,DEAL01200,5/10/2025,305,C-357,Customer 357
Completed,Bunker,ENQ01209,Team4,Trader39,DEAL07499,5/10/2025,472,C-307,Customer 307
Completed,Bunker,ENQ02835,Team7,Trader17,DEAL08269,5/10/2025,233.523,C-1230,Customer 1230
Completed,Bunker,ENQ03818,Team10,Trader44,DEAL03006,5/10/2025,84.3,C-1127,Customer 1127
Completed,Bunker,ENQ01109,Team4,Trader21,DEAL03923,5/10/2025,630.5,C-1110,Customer 1110
Completed,Bunker,ENQ20134,Team7,Trader55,DEAL03116,5/10/2025,262.09,C-1090,Customer 1090
Completed,Bunker,ENQ06579,Team1,Trader60,DEAL08210,5/9/2025,209.42,C-625,Customer 625
Completed,Bunker,ENQ07955,Team4,Trader26,DEAL05235,5/9/2025,106,C-1393,Customer 1393
Completed,Bunker,ENQ00141,Team1,Trader34,DEAL06336,5/9/2025,635,C-1631,Customer 1631
Completed,Bunker,ENQ10826,Team8,Trader36,DEAL02123,5/8/2025,51,C-740,Customer 740
Completed,Bunker,ENQ14688,Team99,Trader41,DEAL03474,5/8/2025,2090.002,C-1085,Customer 1085
Completed,Bunker,ENQ17484,Team4,Trader5,DEAL04916,5/7/2025,348,C-676,Customer 676
Completed,Bunker,ENQ00311,Team4,Trader76,DEAL08568,5/7/2025,409.069,C-2227,Customer 2227
Completed,Bunker,ENQ18465,Team4,Trader49,DEAL04966,5/7/2025,54,C-1522,Customer 1522
Completed,Bunker,ENQ14561,Team4,Trader26,DEAL07890,5/7/2025,81,C-322,Customer 322
Completed,Bunker,ENQ21123,Team99,Trader65,DEAL00649,5/6/2025,708.298,C-83,Customer 83
Completed,Bunker,ENQ13520,Team8,Trader36,DEAL00942,5/6/2025,126,C-787,Customer 787
Completed,Bunker,ENQ13970,Team1,Trader15,DEAL02651,5/6/2025,76,C-620,Customer 620
Completed,Bunker,ENQ20304,Team7,Trader55,DEAL05063,5/6/2025,426.998,C-546,Customer 546
Invoice Sent,Bunker,ENQ07758,Team99,Trader6,DEAL08716,5/6/2025,283.512,C-1003,Customer 1003
Completed,Bunker,ENQ20631,Team10,Trader44,DEAL00134,5/5/2025,571.156,C-767,Customer 767
Completed,Bunker,ENQ10069,Team8,Trader36,DEAL01457,5/5/2025,88.938,C-73,Customer 73
Completed,Bunker,ENQ20146,Team1,Trader4,DEAL03245,5/5/2025,133.32,C-620,Customer 620
Completed,Bunker,ENQ20898,Team10,Trader44,DEAL00411,5/5/2025,972.231,C-231,Customer 231
Completed,Bunker,ENQ16272,Team2,Trader40,DEAL07153,5/5/2025,154,C-1788,Customer 1788
Completed,Bunker,ENQ15282,Team1,Trader19,DEAL03296,5/5/2025,65,C-1282,Customer 1282
Pending,Paper,ENQ04662,Team4,Trader26,DEAL07221,5/5/2025,61,C-1932,Customer 1932
Cancelled,Bunker,ENQ04735,Team6,Trader20,DEAL06893,5/4/2025,56,C-602,Customer 602
Completed,Bunker,ENQ12973,Team7,Trader62,DEAL04064,5/4/2025,51.98,C-390,Customer 390
Completed,Bunker,ENQ11416,Team4,Trader26,DEAL03330,5/4/2025,106,C-262,Customer 262
Completed,Bunker,ENQ14091,Team1,Trader53,DEAL01259,5/4/2025,33.736,C-304,Customer 304
Completed,Bunker,ENQ02297,Team7,Trader55,DEAL02432,5/4/2025,578,C-147,Customer 147
Completed,Bunker,ENQ10604,Team99,Trader48,DEAL05517,5/4/2025,376.907,C-1302,Customer 1302
Completed,Bunker,ENQ12155,Team99,Trader48,DEAL04795,5/4/2025,545.098,C-1235,Customer 1235
Completed,Bunker,ENQ01315,Team8,Trader52,DEAL07203,5/4/2025,32,C-1228,Customer 1228
Completed,Bunker,ENQ18459,Team1,Trader15,DEAL01597,5/3/2025,91,C-976,Customer 976
Completed,Bunker,ENQ18677,Team99,Trader65,DEAL04318,5/3/2025,521.701,C-83,Customer 83
Completed,Bunker,ENQ20602,Team4,Trader26,DEAL00105,5/3/2025,97,C-262,Customer 262
Completed,Bunker,ENQ07738,Team1,Trader19,DEAL04604,5/3/2025,71,C-1467,Customer 1467
Completed,Bunker,ENQ06667,Team99,Trader65,DEAL04649,5/2/2025,805,C-83,Customer 83
